0 3.6470588235294117 1.741534144503227
20 7.0 3.616628264005025
40 7.0 3.513782387494517
60 7.782051282051282 3.7818686918679227
80 7.0 3.4783631065474028
100 7.0 3.1523019960047844
120 3.0847457627118646 1.7422662870964463
140 7.0 3.319579467814749
160 7.0 3.357206179747281
179 7.0 3.0379543555930306
