0 3.6666666666666665 1.773884626086676
20 7.0 3.509985754956849
40 6.934210526315789 3.4692382499747283
60 7.708860759493671 3.8268682339954587
80 7.0 3.086219771054473
100 7.0 3.303541406849875
120 3.0588235294117645 1.7529351542583942
140 7.0 2.977036294377214
160 7.0 3.2145502536643185
179 7.0 3.2691742076555053
